,PCA1,PCA2,PCA3,PCA4
25,3.1513739337559126,-0.27815183200501303,2.441320963766388,-1.7814384717657055
26,2.4562700360085774,-0.4790119725882123,0.859822216721107,-1.2691051825682442
27,-2.960800022240193,-2.8668819427255747,-1.2725370625234311,-0.7989164485953989
28,-2.40695493627952,-2.0139193809326836,-0.734207042519829,-0.40015968864773105
29,-1.3118179102035783,1.5830092866429422,-1.5065742908982203,1.3225921773232907
30,-2.104938666568126,-1.1691415721176779,0.5302807947098326,0.28239942506848026
31,-0.263320737412446,1.6002568186358586,-1.8496341812501107,0.44593612304410835
32,-2.265134377026054,-2.056060746096114,-1.5334350129743801,-1.0813399224293891
33,-1.9020000067287528,0.6987132759518301,-1.6609282835043528,1.5305077264236664
34,-1.7776913231286404,-2.202210133139077,-0.45046693635357277,-0.8160941762604788
35,-1.5820261170068879,-0.6549782792576252,-1.490315415678662,0.3092259678560982
36,0.3021948722532414,5.246169732242562,-1.8307586630280954,0.3648355036783836
37,-1.323228989096997,-1.2931875231557155,0.8972009878440099,-0.6631768633876272
38,-0.6648658212693079,4.294605291270582,-1.843747203834867,1.5416016432292607
39,2.0269087907465164,3.345091580158417,-0.27352759875242133,-0.41432489177446674
40,-1.6514502239929683,-0.7549001380633429,0.5758421548499268,0.25502852641170004
41,-0.07914061278151216,0.016789601645964086,-0.6911626775418124,0.8762790789110352
42,0.4980624795957193,0.994103012247745,-0.9451013656013861,1.3056726601832938
43,-1.2812953819272674,1.4173919669940045,-0.7096436822764166,-0.19006335578508587
44,-2.9196639464119105,-1.8758970857710726,-0.9750301164270454,-0.646761754804643
45,-2.3180355223896605,-2.637258042533128,-0.8933986306127065,-0.3861310498712074
46,-1.478608897809036,-0.201402780084008,-1.9155305106706637,0.8742938633265496
47,-3.438235464399095,0.23368461020135203,2.065231377328784,1.3551660005593602
48,-1.5374624943984405,-1.0201120368850802,-0.46785256939904785,-0.13573743386018344
49,-0.9489272874891466,0.12688828076317682,-0.5842401127168091,-0.01954132586057554
50,-0.7766922017362407,0.4655752099853134,0.8181701684029693,-0.1097243450386497
51,-0.5286207258249056,-1.2244147317853389,-0.6781679963614625,-0.12884867206159206
52,1.143680289001279,2.1033708074547386,-1.3351110065438525,-0.9236040445572893
53,1.396931702420664,2.7379895656548987,-0.3658537316975207,0.967839547705579
54,-1.813101331974231,-1.2954191907806492,-0.8729177371310309,0.15073706255583513
55,-1.5979001495064535,0.2109841810367751,-0.6242172076845235,1.5433139672490104
56,-2.887381634479181,-1.538465512106882,-0.952212616231173,0.7283170103212897
57,0.7154515824807393,1.2010585324867682,1.48672804872386,-0.7350872947570367
58,-1.4704558409152177,-0.06897259965170734,-1.2686598485770004,0.9017122180060796
59,-1.617273490486167,-0.244693382006548,0.2087411379074288,0.40257640991899163
60,-1.8308081602468311,-0.3185093091628691,-1.0492249380348688,-0.7237384303267038
61,-1.8934268173205486,-0.7340535965131642,0.5380088843250455,0.10659158614538336
62,0.7864458104003919,3.3168039604305606,0.7030119069491693,1.1406753271396366
63,-2.5166339498331722,-0.4346922493138093,-0.9133415132391816,0.3710202288041486
64,2.232067421466358,0.21912271619102985,0.5240296207763092,0.19094090444629735
65,-3.528052604203653,-1.2420667806385546,0.23390823056300286,-0.15839604219845949
66,0.25174032049463096,2.339310187114744,-1.859835384297078,1.7775413588633822
67,-1.70016738049384,0.18821634363649623,-1.124372082957735,0.29277891619589325
68,-2.8112810975513156,-1.7031679665335084,-1.0095360119100678,0.5147484331605506
69,-1.4287877018960558,0.1754859613074722,-0.7560871325345132,-0.5956755906500697
70,-0.1595286247816778,1.9819236438401346,0.1333230302305168,-0.2708700962914094
71,2.5491712304008036,6.295968101256005,0.8038681662718927,0.8143919686609941
72,1.1891803931226013,0.6703531462818455,-0.36324194359243234,-0.44402164499540375
73,0.5282725168561726,-0.008945333891652042,-1.6170198138870224,0.6503107198537786
74,-2.9935826493064237,-1.1099457095234153,0.5461281591938486,2.811649035166873
75,-1.8485797024402038,0.1627647869689608,-0.2647753746263928,0.9683239626607285
76,0.3693470368450436,5.910931023976503,-3.3398607787330072,0.093586617369413
77,-1.22590851412445,0.07682790594595447,-0.7026623788924286,-0.7121455998100494
78,1.5580017973836189,-0.9547557174676887,-0.6941334908871021,-0.23643636839844984
79,-3.3684024961031422,2.5449936468185177,1.1541056327269037,1.7669220603857099
80,-2.265181128048432,1.1300825990722914,-1.8253094118027575,1.6643043563351836
81,-1.7568916271311608,-1.167266076261392,-0.07845456416013522,-1.5522501393176211
82,-2.9720050759576218,-1.3790852910806217,0.3806369859886909,-0.5851493341305527
83,-2.613250409071076,-1.5633720555376072,-1.0327640795817992,0.19828443301344384
84,-1.5551548605463723,1.4914363762894256,-0.19635218002006866,2.144353860736063
85,-2.827258880023907,-1.4888778222602645,-1.413175624809833,-0.8923663430366974
86,-2.2210039463846654,-1.4805789691072124,-0.7913174398352558,0.5939412333629164
87,0.9436730840605619,-0.4723636967806747,-0.6236987859300136,-1.760652046141382
88,-2.0715048764725914,-1.507417607368652,-0.9019960409491916,-0.6800211512743195
89,-3.3333341234817624,-1.1027788969778287,0.253431555743081,1.0403460073647655
90,-2.1485861101253003,1.5169331010753395,-0.9852746215185993,-1.2843764281469479
91,-3.2119498378390827,-1.5443073416336786,-0.021261203924339278,-0.7731489126854381
92,-1.8157629229787053,2.1578303304690465,-1.4897193144847067,1.3082362430234709
93,-2.1251046026878764,-0.6377127532187364,-1.0136798415657824,0.5833473854468926
94,1.0367048463106918,0.8570069349264562,-1.6373756568235251,-0.19434848899951357
95,0.6924374133162725,-1.9518642748108048,-0.833542048638357,0.7883406363320263
96,0.9482598196156392,1.831977587216269,-1.1821766381781627,0.2562240655033466
97,-1.68900891102975,-0.7445752265832184,-1.0825766546713436,0.3332176514494202
98,-1.6736928753111733,-1.209664298249954,0.20445987071078334,-0.13176338364570644
99,-2.362840420788822,0.22247758844420937,-1.8613722307216862,-0.7458013257977094
100,-1.1877660724662924,1.26994503662503,-2.0495824380154657,-0.620988959446881
101,0.7572895410833989,1.6945933133211204,-1.575597128024553,1.1609271424631458
102,-1.0255743892224594,1.0569620118844933,1.3262538706576223,1.9392750118920579
103,-0.718694692125883,4.1256753672791255,-0.812140914182888,-0.7213900516652924
104,-3.0667496148754867,-1.8749536359814583,0.5202677763471806,-1.8018905840568393
105,-1.1202353215078535,4.090390212186053,-2.5069238460620467,0.06885117687109606
106,2.5304698626768602,-1.9160563220737423,0.03862176116197557,-0.5799622416973569
107,-1.6127607976774734,-1.8120273247514407,-0.25485175455948633,-1.0110834688226558
108,-1.44584845415448,-0.5511542192241552,-1.0451083267266175,-0.9238505501374
109,-2.2330928961586776,-1.559172732737632,-1.3909135344971306,-0.44384890517983816
110,-0.9703366181775439,0.7126711154313384,-1.6931375076293689,-0.15305238551297268
111,0.5278508063939605,2.3748414036205427,-0.5305178720294212,-0.6297690267836668
112,-2.6186257555968635,0.6285761856526881,-0.9392663646063203,-1.1862271946078633
113,-2.9542145622214897,-0.8633073780786843,-0.31379194291119517,0.13219903463282884
114,-0.585463757881563,0.21359661166101518,-1.0747574340794634,-1.0897268798991293
115,-3.100741774627278,-1.7690658355449136,1.254288237621951,0.5197841081397678
116,-2.5412343777680886,-2.754829441314704,-0.713933071356604,-0.34489060090656026
117,-1.3307174269334021,-1.2033360974653513,-0.9352515927965622,0.3729353375531831
118,-2.768036575759971,-1.721028270726876,-0.38468979373442486,0.024509778852208657
119,-0.7894903666564,0.7411885334636632,-0.09289219658883165,-0.7753303361553371
120,-2.323249340970314,-1.2426628871687944,0.2367231113493692,-0.835018280546897
121,-1.609641391545591,-0.5434804356880402,-0.7334066343510303,0.3643782098409407
122,-0.05647304787845828,-1.520629574345513,0.6875985592783176,-0.022072771362492527
123,4.157744893423515,-2.031973659051681,-0.3450406220284954,-0.9736763887601241
124,-0.27164216801033875,-0.35983777963607966,-0.441049781081561,-1.4023154599696772
125,2.7386029552140894,-0.8430352288781982,-0.39990565748291174,0.23088037299243686
126,-2.0057210947287656,-2.130808695104981,-0.4237103821045108,-0.4946447199915225
127,2.4269555269286793,2.411762356684971,1.2090963367248388,0.07590094054133764
128,-1.2551320558943897,-1.2910502916911395,-1.5568750141559289,-1.172677420599483
129,4.042464935949171,-1.306825631475016,-0.4564829085591388,0.05195262935106562
130,-1.263834943557455,1.0012764607915237,-0.7560773203866362,-0.445796663679805
131,0.8697622320817732,-1.4729605296661128,-1.5100174269228073,-0.19721373820502922
132,-0.9888427845808426,-0.763067722479878,-1.4838754905772447,-0.7929239575440457
133,2.530000971743812,-0.19108625735945334,-0.9607242543414205,-0.1850785043891812
134,-0.3977466181853078,-0.7133840988784852,-2.1743333921030543,-0.03683357374944537
135,-2.555110967201369,-0.15937082450458762,0.7304785491769826,-0.38810758937768214
136,0.9691815722571694,0.22448701932993748,-1.8822150438608898,-0.7622191460272281
137,-0.7491455779932452,0.17910989140005987,-2.1261529026970436,-0.4695761858829558
138,-0.6009514591633544,-0.03686922947900492,-2.4618389169858177,-0.6170034512389121
139,0.4071410339411586,-0.7342197923083604,-1.215784582020768,0.04375662036480118
140,2.517468394298282,-2.005848740643976,-0.9059625364569641,-1.1564545699488515
141,0.9834679525397658,-1.0342607575714953,-1.1043732374127264,-0.6191531986676698
142,3.2803265689891177,-2.2568962319906283,0.6899262791170636,-0.23521310111907723
143,1.5673251434427617,-1.4471182894402088,-1.3450116074701532,-1.15188734651774
144,0.6436578019212469,-2.0081748461493145,-1.1273532591060296,-0.4927925458293602
145,-2.0715194346114956,-0.7937000093096825,1.246990593711698,-0.6637321154610104
146,1.4897325946005213,-0.2626742345628823,-0.8478999334079221,-0.7713657321002014
147,0.3225033943521626,-2.1873594771243328,-1.227349907926788,-0.9892586867766453
148,-0.8198168747613709,0.5155009182643281,-2.673698619747061,0.08223378601642618
149,1.020429639846568,-2.0738583327804023,-1.3234754403238227,-1.1873784056788803
150,1.0589735332009524,0.08435341029521368,-0.9093158351398204,0.19488270974858338
151,0.0002414128564587831,2.1875296956782186,-0.9469758491299349,-0.758524479055863
152,0.03951018519963993,2.28210138694491,-2.2010032461582223,0.1585453458515999
153,-1.3725810268534056,2.5631497738039952,-2.4554946959032584,0.22471551127829667
154,2.5471465944798277,-0.8594428626469273,-1.99799925730637,0.9640157290988591
155,0.1590915273314862,1.83709872337841,-1.90301668413914,-0.7142888321409776
156,0.46689647986832056,0.17614322469622423,-1.3896852075555208,-1.5357487178737466
157,2.2091080262241545,-0.660632661068457,-0.41567109955739184,-0.5601526543068541
158,1.0046389315563549,1.6332842301846786,1.2627089485264882,-0.11927749495134614
159,-2.124264793395236,-0.5130554212116216,-1.3192363170789991,-0.7006257350867691
160,0.3157651796284188,3.328451183004392,-1.1735497000316368,0.03969442638006427
161,1.3834416104498115,-0.13248986082959083,-0.23168208747013735,-1.5587285705247074
162,-0.5241196027171621,-0.5889625439650549,-0.4023591799766544,-0.10150601455083165
163,1.1551113907406174,1.0176939986058922,-1.9843890694339765,-0.8062266044440352
164,-2.730002657606796,-2.026507458000357,-0.7092015827444165,-1.9084961125631084
165,3.7843552860411545,-1.5589855027151234,-1.1454328489408636,-1.278275432509106
166,0.2909401065303824,1.982879301613489,-1.5357329060850897,-0.6381549607061429
167,1.5978721719034468,2.2032031669274157,0.32860479771078066,-0.4363407069875482
168,0.869861477980301,-1.8253166039477016,-0.8116916985371309,-1.1593300521335301
169,-2.223999154878908,-1.7962914158332206,-1.069724334131046,-0.4772248639452089
170,1.2865779877420942,0.6754816465459458,0.4129771456640787,-1.1985514485560989
171,1.5872374952584973,-0.39684347479236326,-1.1836481876997187,-1.6687194646928758
172,2.6566401693264394,-1.462700129911933,-1.4189329700472797,-0.5147252709780438
173,4.106549617264875,-1.2308170305798283,-0.521933549352402,-0.3949648398093891
174,1.771913800358067,-0.6597369189013059,-0.5374821407117425,-0.30367545282338226
175,-1.3694386305699906,1.9420461114707248,-2.4872933746651253,0.9998304693358027
176,1.509184595602795,-1.1490866888953475,-0.13024872163850257,-0.2512636431718631
177,-0.011827056074843342,1.456038828156711,-1.0145330073549932,-0.5869218911721947
178,2.142989314599375,-0.41800452852621306,-2.059200731340466,-0.9436527802528545
179,6.150767252832915,-1.0009033577130835,-1.5441050310549016,-0.6492014208218785
180,-2.4567619748668226,-1.6000000854593819,-0.09948747229341307,-1.359018031454083
181,-1.663770034155832,-1.296438387068153,-1.6418764008975635,-1.092175354061503
182,0.4374883212807903,3.37627100418994,-2.154386315484533,0.08585549729251359
183,-0.6948408658699877,-0.3621224492431397,-1.1437550663875116,0.0392389050376452
184,1.8649030485517957,-1.1895828503602335,-0.8388478339042806,-0.9410646332614079
185,-1.582203658812912,-0.294068296613262,-0.06537588788572787,0.28476963297159924
186,-0.8886503197408421,2.4830077164527298,-0.293582133739884,0.7246217325910456
187,0.27623832698366213,-1.274902988912158,-1.9841340678321626,0.5653450904403043
188,-1.4778729241713524,2.1922143024560676,-1.7299280738264646,-0.03365619544598524
189,3.497891894756615,-0.3464891339978682,-1.8195453906336923,-0.35782808807714367
190,2.0005119268245166,-0.907392466800546,0.14737253033455072,0.5586560489827942
191,-1.1548602971104593,-0.7716910808416624,0.08325753429830075,-1.6364788861375146
192,-0.34270882930291685,-0.5837781491308544,-0.9441341039713494,-0.12745793115001308
193,-2.7807179362470373,-0.7274772273205775,-2.2097284021607235,-1.6181855535016019
194,3.0961409508334996,1.317021318661864,-2.001068590118367,-0.8344537078283633
195,0.537436709960643,1.2730178894640403,-1.824382867724461,-0.9560948334422283
196,-3.3156190528071763,-1.3883442293543258,-1.838840137996065,-0.455742263724127
197,2.355551085428238,-1.700648478889749,-0.7787337311397029,1.0110923297123169
198,2.1843465304155365,0.38673339941974544,-1.4765490540918917,-0.8343225193648864
199,1.8147630963743417,-1.624779970731154,0.716076699507073,-0.5143095562460905
200,-2.311849281657976,-1.7757456053594647,-0.4629347980489612,-0.7568282198899736
201,2.43896122202511,-1.9541154775204397,-0.6598240354371566,-1.3241867880676155
202,-1.1254056534626597,-1.465601637996402,-1.1868299577583357,-0.6917944581279358
203,-0.3577599932715211,3.527273995705222,-3.2971411822248236,-0.8820397003013957
204,-1.2500444852477661,-0.8026562857840549,-1.322070199976321,-0.014536652266566748
205,0.8772108927836914,2.0078915877511525,-2.2499494401889666,-0.014375294881062938
206,-2.7839253525728327,0.18390402911041412,-2.1207951652998287,-1.1138370665286064
207,-1.583829901610682,-1.125010716972849,-1.700800817578815,-1.1484281596779282
208,-0.18054471350617857,2.791028573442009,-2.073687055642375,-0.4544158259200546
209,1.6097864622612743,0.42284158877788763,-2.3421501511485223,-0.33826093517467043
210,1.8928099607711923,-0.6566982930996218,-1.3659152429822532,-0.8811380254405061
211,0.5375334087315013,0.225853752749564,-2.0300949092253067,0.05219579947945549
212,-0.9126393993712828,-0.5976448520219071,-1.607688130578908,-0.6008770421778238
213,-0.08933604075029068,-0.4541982620436187,1.3582157047905214,-0.5013045314431309
214,1.3406167198998145,2.9094565699136212,-0.9740113268126096,0.7414024776094015
215,-1.3087296535961144,-2.404120611818255,-1.9561867791144154,0.04348868578443116
216,-1.3382117857219373,0.03132163973500755,-1.559849463422292,0.22474883625029596
217,-3.218355418935061,-1.7421988203269039,-2.107475734194547,-0.6618480510308314
218,0.36241881029567813,3.8442057650408152,-2.663522138074378,-0.7511897308792946
219,0.9907975986081484,1.213651631470174,-0.895725343051478,-1.5845415718032703
220,-0.4664367156172191,-1.478708297245695,0.4504518530354913,-0.12971779601356367
221,0.6685339008377355,1.1459721023290403,-2.6160053853682443,-0.3390966295970152
222,0.625004111148028,1.5766766867669055,-0.10275357849061056,-0.6797881707198198
223,-2.1220878590602483,-1.714001961323192,0.16615524428918035,-1.3740244652170692
224,-1.9139393987862503,-1.387184877868891,-1.4838042346978224,-1.3977221688541885
225,-1.4921741997732572,-1.3134764326855093,-1.103284002025555,-0.33223523333313126
226,3.1837505233996866,-0.5497018838021559,1.8873541721306828,0.7342027704044697
227,1.679758730696652,-1.269649008765004,0.7133711120802435,-0.7601399064710586
228,-2.3253680251395825,-2.129540622566586,-1.4424288648929229,-0.20025814586725293
229,1.608632582020855,0.14155895021818674,-2.4302125035785647,0.2917219200397392
230,1.7946848538539955,-0.5724432436517887,-0.5577736414450244,-0.5474245347967376
231,-1.0500816023015849,-1.2057783144531644,-1.713336678204029,-0.4426565890302661
232,1.899431412807219,-0.4515720709272377,-1.294043187067398,0.22119128603874733
233,0.6204457851226814,1.109187539598445,-1.4640509368316073,-0.5135697437145618
234,-2.3128232763427916,-2.2600473757097235,-0.8507537885128883,-0.5779105690962135
235,-0.8819051386960113,-1.5349443048216769,-0.7981368131343346,-0.9870718687734896
236,1.4150404906565075,-1.547096197789176,-1.1485783221599244,-0.5982795507617933
237,2.8881375181030617,-0.47666679649076543,-1.1848878817955597,1.3590152495054026
238,-3.1519523024178975,-1.5464440197126976,-0.7025994938392819,0.10022853546732297
239,-3.7419185967988997,-3.2121434385895755,-1.5678417742164645,-1.051008208680642
240,6.829769148351255,-2.734807866560295,1.1115610573608585,1.2183181710938786
241,-0.7263881731033177,-1.421262818298589,-1.3256289733780138,-1.1245813872251749
242,-1.8507285800963544,-1.0794751454603906,-1.3877640553157826,-0.20814615944747097
243,0.2789225576708078,-0.12001056900091633,-1.2215533331982926,-2.1959152784189606
244,-1.0337327818284743,-2.4303582869739344,-1.7923987273450492,-0.6892037602185769
245,1.85463200828079,0.490205891874736,-1.214666878518701,-3.52526538825817
246,-2.6586360144021417,-1.2650774152665245,1.318307158942872,-0.4885960225393168
247,-1.846906558556787,3.3076592193823,1.3269730156442008,-0.9497142002843092
248,-0.20834287642711372,0.8395124084273998,-0.6915741323751367,-0.4284700374272432
249,-2.0505665245288696,-2.0542064468376093,-1.013203996361426,-0.7938882464036016
250,-2.5109212418096414,-0.2522783695070777,-1.1311504388082128,-0.0770060095724686
251,0.7477689897102974,2.007542692796883,0.7978831541465939,1.1054715991521222
252,-2.4900019117047028,-0.24976334019023133,-0.19657306166934435,-0.3059921093350706
253,-1.0969554748165562,-0.9460965859497371,-1.096451024029413,0.7694409966805834
254,-0.08642628023324325,3.144834742990474,-1.2576291424425423,-0.02368053165592788
255,-0.7799489857838516,1.3619236358139497,-1.4090426573047743,1.1347406927035333
256,0.30466434989432845,0.9602866397989304,0.6631935911256106,1.2536237275780282
257,-0.2823515150687724,1.953622794130825,-1.5154334669457763,0.776362325604355
258,-1.3151081497917378,2.5063916656817242,-0.3894144446793779,0.4247798869847015
259,0.15391734083348552,4.320855633542527,-0.5949273413819967,-0.8216523944007744
260,-0.8320123614098339,-1.3193419444991452,-0.4840211858083391,-0.7646444948080408
261,0.15761533559641752,-0.6988858452258324,0.6956692922669289,-0.40169124345488777
262,-1.9786047562736604,0.015471704393711051,2.616879991955509,0.4817879623139348
263,-1.6156922894518,-0.05495875841675967,-1.383707445422767,-0.6776601997345322
264,-1.5650702703956556,-0.9031197706857116,2.824911348903547,0.5641187727157094
265,-0.7872203002573873,-1.3040211597652756,-0.5608998255012835,0.7577627687773738
266,3.4335796327932737,-0.464823857760553,-0.4253903777951889,-1.3214142848357386
267,-0.2056005198976286,2.3566389465827196,1.3497017031606093,-0.2312672078168436
268,3.728919025122506,1.212044960751803,-0.11116345727071372,3.6218376955183795
269,1.1845296005028756,5.680090030069573,-1.7157799425376445,-0.44118342213228506
270,-2.4889766688443067,-0.8898907412220142,-0.11316084427168176,-0.8937672078694299
271,0.07519296660890527,1.6157249838460026,-0.43140279590023106,1.9390769374893597
272,-2.362803962790333,-0.8964056138023736,-0.3494483344829386,1.1464623862910868
273,1.7286642743404987,3.1628322105160787,-1.9226562156289497,0.8730973843422632
274,1.3813026106148125,2.134298888671952,0.04986002379047804,0.7381762825336645
275,-0.1428155256867545,4.4396489377633435,0.3113569247470039,0.5830956890315364
276,0.23869520652382503,0.523460156576801,-0.5170533108544009,0.932942137299397
277,-1.0437568505159147,0.9336459910252881,-1.4053533192774434,0.4221277125688933
278,-1.8500352688986346,-1.0756130426728445,-0.43135050500632005,-0.5421797429387115
279,-1.2993191002932294,-0.8659103023268495,0.29184741246613627,-0.5163758488503786
280,-2.0892508155964626,-0.5981666155449475,-0.777315506423969,0.8244922308259339
281,-1.099919918264338,-0.8232857138261827,1.3614402389363445,-0.3606279675007077
282,1.4295786013393927,-0.4769736614509715,-0.17920710745297627,-0.6800168611784083
283,-1.2952636386604521,-1.5343196665214844,-0.3123018290243932,-1.6441936466089464
284,-1.2490536321103871,-0.39115976719453155,1.6973010680601297,-0.013693540700391128
285,-2.855728676282072,-1.5012759640679463,-0.7069002210853608,1.1697494962219825
286,1.2195172128278877,0.527384119377056,0.8960728432619771,-0.4222171110915766
287,-0.17342395938744057,6.473215402504362,4.449035099401056,1.9075311373291912
288,-1.0736888883356934,-0.9502118696856513,-1.7698651132454197,-0.5122868307873188
289,-0.08720569682358237,-1.503461600719297,-0.5153628437594983,0.13977457996205664
290,-1.5494844779290549,1.249602114491697,-0.2614448159360871,0.46951900959420934
291,-3.506603875564502,-2.952840997941291,-1.816814541874702,-1.0365113966994564
292,-0.37895945956412513,0.15374511395472265,0.7087096654109517,-1.3303702834667315
293,-0.4187696265389493,4.81559312008225,-0.9707098836677552,0.3581901206493389
294,-1.4853686490278446,-0.6132111649502345,-1.2865927594989206,-1.1776967722623626
295,1.0355790666494262,2.8860518449567127,-1.2974010898234092,0.6304515026113047
296,0.9198035859601587,0.4332816443132966,-0.9726586551918067,-1.5160642592403246
297,-0.248884686134952,-0.09818032850445885,0.4018777407288053,-1.1033695576024878
298,-0.06396822376374674,-0.6436609985079758,-1.4076626003063912,0.33491412888018485
299,2.263115129701985,-0.11318672957108955,-0.8459891061887863,-0.5559016056924457
300,4.794969799448203,-1.0058413273746707,0.14643607932947583,-1.7401400967705691
301,2.475549692884093,-1.8140252935620382,-0.3001393502947125,-1.3372548891365603
302,-0.8504134874082591,0.09185629568936692,-1.9489103873164035,1.4467773666356767
303,0.567879239794892,1.299778667789946,2.912010528560063,-0.7582069238064344
304,2.4340497362653895,-0.9845239405481065,-0.9068054760289088,-1.4173945669720913
305,3.105133927165475,-0.09193282090747083,-0.02671030222272865,-0.5114026763957674
306,2.229840067438616,-1.2708993539807807,0.8465650215576129,-1.0648075211290111
307,2.661248657334486,0.5413432501554089,0.6799609934934052,-0.11819948589667309
308,5.933965850331444,-1.7841679552637089,0.33377753762099327,-0.6583160845801226
309,1.2213142164072015,-0.6735956911381876,1.7087571426972143,-1.3389671587153944
310,0.5913317676735665,-0.030003694923213083,-0.7911699701712382,0.4697603167479818
311,3.9741567015870394,-1.8457181304217074,-0.62864274067425,-0.31664618318460064
312,1.8250333421814096,1.69203069084322,-2.392346174725775,-1.182205603943743
313,0.14376237714187382,2.729816236852682,-1.5131991643829261,0.16405525261854367
314,2.198389549179532,0.30507012517429777,1.068784681354533,0.5372668340374848
315,0.5822158290719025,2.798366505034331,-0.7721078506694915,-1.4812697281163112
316,1.1152683547055007,-0.3564028430570046,-0.5302115271988145,-0.5539950485079417
317,2.9439125279366936,-1.1975644985332827,-1.0507598271356917,-0.9405043726075116
318,-1.1666555121309512,0.37805815416842925,-1.9539689576606363,-0.9101256900500259
319,-1.522406429002759,-2.213691679789513,-0.3493519648515083,-1.0048176320997264
320,0.9475739119497039,0.64789606048907,1.3990712160186967,-1.023687169472266
321,-0.8193098147595705,0.7845706691350993,0.394919220738567,-0.9221864633342802
322,2.565090967998485,-1.087574543407902,0.9323437866099076,-1.669059952705897
323,0.9881810342918655,-0.5851583493444605,1.230651583450302,-0.4094193957425814
324,2.9482268261400777,-0.8209536567119348,-0.005387179717353815,-2.3762259031913806
325,-1.6404429698783536,-1.0729567053472673,2.0193428102447037,1.7362451964922738
326,2.6023444936969793,-1.2769802088384494,-1.1184696069120121,-0.6764118423796517
327,1.8958552364790455,-0.5606280480554618,-1.0793755005599557,-2.358833933442157
328,2.883452602771714,-1.4371235992817988,0.5152303208223625,-1.2188457966145827
329,3.7716886919565953,-1.5059613015196902,1.2646226637222338,-0.5804518481643057
330,-0.029128055998922753,-0.9314064206266321,-0.4435006575648647,-1.3981850969538292
331,1.9344260738480583,-1.6890307453748479,-0.1083694081185462,-2.3237836161864016
332,2.586625970610293,-0.9444426060796104,-0.054170189075703604,-0.9736900466185725
333,1.985455303020344,-0.7190276266154213,-0.4814286121228755,-2.6032614283309856
334,1.029072449267365,-1.3171684940109687,0.5574771208063871,-0.7112588014997268
335,-0.7557134774990796,-1.7829580464960029,-1.7869807427917461,-0.9347452457335679
336,2.081971457266762,-1.3234941595450014,-1.8976364493828186,-1.486356319736892
337,0.8575756591805678,-1.032407163578982,-0.4205471013609953,-0.9374778387148569
338,2.8937296440560347,-0.4270749692942792,-0.5135757086451332,0.9863459442596055
339,0.8106260406921602,-0.4295367074474719,-1.3958533345415807,0.006716792506241812
340,2.534000753777492,0.9486147855402588,1.3892429372587147,-1.389741281293761
341,3.1756876724914616,2.137690253429843,2.5084217989075386,0.6816615329746827
342,-1.510240959633792,-1.679113842603096,-0.5928951294667821,-0.37608484882324517
343,3.402665753297951,-0.38880923510297893,2.889058282571896,-0.47587760565734494
344,2.4497972552686056,-1.3650055849490497,-0.7408045204233819,0.08248290619692097
345,2.5700355176996736,-0.5654236584977606,-0.7881220495151805,-0.948397214344205
346,-0.6408428664724735,-1.7945794185915307,-0.7116966610521427,0.04750687382604351
347,-0.14728048876739708,0.15140054019115337,0.014008441634394752,0.26920287072796106
348,-0.3832033540207333,0.11301039605596727,-0.041893422547669985,0.9234750427748621
349,-1.0849201571142453,-1.5870951459285148,0.5541716136351739,-0.0414538255760117
350,2.516831675049598,0.32284314648778883,-0.9156841954473717,0.8967341625589185
